1,1,0.500,0,14.940,14.951,15.597,16.097,8,8
1,2,17.099,0,12.728,12.742,13.550,30.649,-1,7
1,3,31.652,0,4.794,4.809,5.376,37.028,-1,6
1,4,38.030,0,9.706,9.719,10.149,48.179,8,14
1,5,49.181,0,6.323,NaN,3.435,52.616,0,14
1,6,53.619,0,13.425,13.439,13.904,67.524,-1,13
1,7,68.529,0,2.369,2.382,2.873,71.402,-1,12
1,8,72.405,0,3.106,3.124,3.456,75.862,-1,11
1,9,76.864,0,6.900,6.920,7.184,84.048,8,19
1,10,85.052,0,10.121,10.137,10.440,95.492,8,27
1,11,96.493,0,3.124,3.147,3.766,100.259,-1,26
1,12,101.261,0,9.595,9.618,9.972,111.233,8,34
1,13,112.235,0,12.892,12.902,13.331,125.565,8,42
1,14,126.566,0,15.157,NaN,8.029,134.595,0,42
1,15,135.599,0,14.271,14.283,14.606,150.205,8,50
1,16,151.207,0,2.022,2.043,2.530,153.737,-1,49
1,17,154.741,0,28.270,28.290,28.682,183.423,8,57
1,18,184.424,0,4.951,4.976,5.453,189.878,-1,56
1,19,190.882,0,15.150,15.159,15.473,206.355,8,64
1,20,207.357,0,8.700,8.723,9.098,216.455,8,72
1,21,217.457,0,5.196,5.209,5.676,223.133,-1,71
1,22,224.135,0,2.500,2.516,2.926,227.061,-1,70
1,23,228.064,0,1.135,1.155,1.622,229.686,-1,69
1,24,230.687,0,11.369,11.388,11.733,242.421,8,77
1,25,243.422,0,7.244,7.257,7.619,251.041,8,85
1,26,252.044,0,16.078,16.093,16.568,268.612,8,93
1,27,269.615,0,2.549,2.557,3.127,272.743,-1,92
1,28,273.746,0,3.762,3.779,4.345,278.091,-1,91
1,29,279.092,0,1.086,1.101,1.612,280.705,-1,90
1,30,281.708,0,20.008,20.028,20.370,302.079,8,98
1,31,303.081,0,4.396,4.408,4.737,307.818,8,106
1,32,308.819,0,7.613,7.625,8.170,316.989,8,114
1,33,317.991,0,4.514,4.539,5.251,323.243,-1,113
1,34,324.245,0,3.392,3.404,4.022,328.267,-1,112
1,35,329.270,0,5.134,5.149,5.552,334.822,8,120
1,36,335.824,0,14.280,14.302,14.640,350.464,8,128
1,37,351.465,0,1.739,1.763,2.304,353.769,-1,127
1,38,354.774,0,3.292,3.306,3.775,358.548,-1,126
1,39,359.551,0,14.094,14.103,14.391,373.943,8,134
1,40,374.945,0,5.226,5.245,5.764,380.709,-1,133
1,41,381.712,0,5.590,5.599,6.092,387.803,-1,132
1,42,388.806,0,9.253,9.277,9.744,398.550,-1,131
1,43,399.550,0,8.763,8.787,9.121,408.671,8,139
1,44,409.675,0,7.846,7.867,8.471,418.146,-1,138
1,45,419.149,0,17.993,18.002,18.337,437.486,8,146
