1,1,0.501,0,8.587,8.598,8.900,9.401,-1,-1
1,2,10.402,0,25.230,NaN,0.848,11.250,0,-1
1,3,12.253,0,2.136,2.150,2.500,14.753,-1,-2
1,4,15.755,0,12.182,12.203,12.533,28.288,8,6
1,5,29.291,0,6.070,NaN,1.092,30.383,0,6
1,6,31.386,0,1.850,1.859,2.668,34.054,-1,5
1,7,35.058,0,7.882,7.907,8.212,43.270,-1,4
1,8,44.273,0,14.214,NaN,0.593,44.866,0,4
1,9,45.870,0,1.080,1.097,2.088,47.958,-1,3
1,10,48.958,0,13.310,13.333,13.795,62.754,8,11
1,11,63.758,0,4.830,NaN,1.420,65.178,0,11
1,12,66.182,0,7.712,7.732,8.041,74.223,8,19
1,13,75.227,0,13.731,NaN,0.963,76.191,0,19
1,14,77.195,0,4.218,4.239,4.604,81.798,-1,18
1,15,82.803,0,8.416,8.436,8.771,91.574,-1,17
1,16,92.576,0,4.721,NaN,0.285,92.861,0,17
1,17,93.863,0,7.402,7.414,7.775,101.638,8,25
1,18,102.643,0,9.451,NaN,0.876,103.519,0,25
1,19,104.520,0,9.861,9.880,10.176,114.695,8,33
1,20,115.696,0,12.829,NaN,0.522,116.218,0,33
1,21,117.220,0,9.756,NaN,0.729,117.948,0,33
1,22,118.950,0,2.386,2.403,3.138,122.088,-1,32
1,23,123.089,0,4.235,4.250,4.836,127.924,-1,31
1,24,128.929,0,15.084,15.101,15.469,144.398,8,39
1,25,145.399,0,1.256,NaN,0.545,145.943,0,39
1,26,146.944,0,7.938,7.958,8.306,155.250,8,47
1,27,156.252,0,3.568,3.586,4.021,160.273,-1,46
1,28,161.277,0,11.702,11.717,11.979,173.255,8,54
1,29,174.258,0,24.952,NaN,1.916,176.174,0,54
1,30,177.178,0,13.268,13.291,13.665,190.843,8,62
1,31,191.844,0,10.029,10.047,10.360,202.203,8,70
1,32,203.206,0,0.833,0.853,1.315,204.521,-1,69
1,33,205.529,0,8.524,NaN,1.062,206.591,0,69
1,34,207.595,0,4.364,4.384,4.734,212.329,8,77
1,35,213.332,0,27.067,NaN,2.050,215.383,0,77
1,36,216.385,0,6.000,6.015,6.343,222.729,8,85
1,37,223.730,0,5.912,5.924,6.275,230.006,-1,84
1,38,231.023,0,7.670,7.686,8.020,239.043,-1,83
1,39,240.048,0,7.634,7.648,7.989,248.036,8,91
1,40,249.040,0,1.379,NaN,0.529,249.568,0,91
1,41,250.572,0,3.572,3.594,3.980,254.552,-1,90
1,42,255.554,0,3.123,3.131,3.516,259.070,-1,89
1,43,260.072,0,2.009,2.031,2.399,262.471,-1,88
1,44,263.474,0,1.125,NaN,0.592,264.067,0,88
1,45,265.070,0,23.514,23.529,23.929,288.999,8,96
1,46,290.000,0,8.883,8.904,9.336,299.336,-1,95
1,47,300.339,0,2.894,2.917,3.417,303.755,-1,94
1,48,304.759,0,6.643,6.667,7.019,311.778,8,102
1,49,312.781,0,2.162,2.180,2.569,315.351,-1,101
1,50,316.352,0,10.383,10.415,10.717,327.069,8,109
1,51,328.071,0,12.712,12.736,13.120,341.191,8,117
1,52,342.194,0,3.273,3.298,3.640,345.834,-1,116
1,53,346.837,0,19.114,19.132,19.472,366.308,8,124
1,54,367.309,0,10.159,10.182,10.516,377.826,8,132
1,55,378.829,0,15.287,15.303,15.638,394.467,8,140
1,56,395.468,0,18.110,18.123,18.459,413.927,8,148
1,57,414.929,0,3.491,3.514,3.910,418.839,-1,147
1,58,419.843,0,9.968,9.990,10.281,430.124,8,155
1,59,431.127,0,3.591,3.608,3.961,435.088,-1,154
1,60,436.090,0,1.769,1.780,2.074,438.164,-1,153
1,61,439.166,0,0.582,0.604,1.273,440.439,-1,152
1,62,441.442,0,2.933,NaN,0.520,441.963,0,152
1,63,442.966,0,8.995,9.010,9.328,452.294,-1,151
1,64,453.297,0,7.477,7.484,7.806,461.103,8,159
1,65,462.105,0,9.306,9.313,9.677,471.782,8,167
1,66,472.785,0,1.366,1.386,1.745,474.530,-1,166
1,67,475.534,0,1.391,1.404,1.673,477.207,-1,165
