1,1,0.502,0,18.436,18.451,19.226,19.728,8,8
1,2,20.731,0,7.032,7.043,7.417,28.148,8,16
1,3,29.150,0,1.945,1.959,2.468,31.618,-1,15
1,4,32.621,0,11.152,11.177,11.612,44.233,8,23
1,5,45.237,0,7.305,7.315,7.750,52.987,8,31
1,6,53.989,0,8.158,8.167,8.573,62.562,8,39
1,7,63.565,0,12.845,12.865,13.395,76.961,8,47
1,8,77.963,0,4.473,4.487,5.158,83.121,-1,46
1,9,84.122,0,13.483,13.501,13.984,98.107,8,54
1,10,99.110,0,1.313,1.331,1.786,100.896,-1,53
1,11,101.900,0,1.305,1.327,1.761,103.661,-1,52
1,12,104.662,0,12.488,NaN,0.286,104.948,0,52
1,13,105.952,0,2.594,2.610,3.184,109.137,-1,51
1,14,110.139,0,2.727,2.741,3.173,113.312,-1,50
1,15,114.313,0,5.111,NaN,0.247,114.560,0,50
1,16,115.561,0,0.405,0.421,0.842,116.403,-1,49
1,17,117.404,0,3.442,3.464,3.899,121.303,-1,48
1,18,122.304,0,14.944,14.955,15.337,137.642,8,56
1,19,138.644,0,1.373,1.383,1.830,140.474,-1,55
1,20,141.477,0,8.717,8.738,9.189,150.666,8,63
1,21,151.669,1,10.054,NaN,0.463,152.132,0,63
1,22,153.134,0,1.961,1.983,2.518,155.652,-1,62
1,23,156.654,0,12.712,12.720,13.066,169.720,8,70
1,24,170.723,0,4.257,NaN,0.270,170.993,0,70
1,25,171.994,0,10.950,NaN,0.246,172.240,0,70
1,26,173.242,0,4.479,4.503,5.075,178.318,-1,69
1,27,179.318,0,11.816,11.833,12.285,191.603,-1,68
1,28,192.605,0,7.199,7.217,7.615,200.220,-1,67
1,29,201.222,0,14.442,14.457,14.832,216.054,8,75
1,30,217.054,0,12.756,12.782,13.183,230.237,8,83
1,31,231.241,0,16.688,NaN,1.112,232.354,0,83
1,32,233.355,0,12.612,12.622,13.098,246.453,8,91
1,33,247.456,0,9.589,9.610,10.155,257.611,8,99
