1,1,0.502,0,9.086,9.096,9.721,10.223,8,8
1,2,11.227,0,1.875,1.889,2.698,13.925,-1,7
1,3,14.928,0,5.724,5.742,6.106,21.035,-1,6
1,4,22.037,0,16.210,NaN,1.301,23.338,0,6
1,5,24.342,0,17.937,NaN,0.553,24.896,0,6
1,6,25.897,0,2.274,2.293,2.806,28.703,-1,5
1,7,29.706,0,21.445,NaN,9.988,39.695,0,5
1,8,40.699,0,10.478,NaN,7.519,48.218,0,5
1,9,49.220,0,15.060,15.071,15.442,64.661,8,13
1,10,65.663,0,7.644,7.665,8.104,73.767,8,21
1,11,74.771,0,1.556,1.575,2.028,76.799,-1,20
1,12,77.801,0,18.076,NaN,15.926,93.727,0,20
1,13,94.730,0,5.246,5.261,5.857,100.587,-1,19
1,14,101.590,0,5.358,5.371,5.943,107.532,8,27
1,15,108.536,0,17.115,NaN,10.015,118.551,0,27
1,16,119.554,0,6.035,6.049,6.468,126.021,-1,26
1,17,127.022,0,10.081,NaN,9.727,136.749,0,26
1,18,137.751,0,12.059,12.080,12.696,150.447,8,34
1,19,151.449,0,3.650,3.668,4.107,155.556,-1,33
1,20,156.558,0,3.453,3.478,4.024,160.581,-1,32
1,21,161.582,0,5.411,5.424,5.991,167.573,-1,31
1,22,168.574,0,1.701,1.717,2.222,170.796,-1,30
1,23,171.800,0,13.681,13.698,14.292,186.092,8,38
1,24,187.094,0,0.418,0.438,0.958,188.052,-1,37
1,25,189.055,0,5.373,5.397,5.772,194.827,-1,36
1,26,195.829,0,8.824,8.845,9.404,205.232,8,44
1,27,206.235,0,8.127,8.143,9.217,215.453,8,52
1,28,216.454,0,4.181,4.194,4.732,221.185,-1,51
1,29,222.190,0,16.718,16.734,17.172,239.362,8,59
1,30,240.364,0,1.341,1.361,1.956,242.320,-1,58
1,31,243.322,0,8.451,8.474,9.066,252.388,8,66
1,32,253.390,0,10.829,10.846,11.647,265.037,-1,65
1,33,266.039,0,12.403,12.420,12.944,278.982,8,73
1,34,279.983,0,12.542,12.566,13.200,293.183,8,81
1,35,294.185,0,17.031,17.040,17.642,311.826,8,89
1,36,312.829,0,12.823,12.836,13.771,326.600,8,97
1,37,327.602,0,7.423,7.433,7.868,335.471,8,105
1,38,336.472,0,2.633,2.649,3.551,340.023,-1,104
1,39,341.023,0,14.541,14.555,15.140,356.164,-1,103
1,40,357.166,0,6.705,6.717,7.293,364.459,8,111
1,41,365.462,0,10.618,10.643,11.764,377.226,8,119
1,42,378.229,0,3.208,3.228,3.929,382.158,-1,118
1,43,383.161,0,4.168,4.183,4.704,387.865,-1,117
1,44,388.866,0,12.581,12.601,13.163,402.029,8,125
